Episode,Score,Invalid Moves,Highest Tile,Total Reward,Epsilon
1,508,0,64,138.48016165972723,0.8
2,1268,0,128,222.62587703218358,0.6400000000000001
3,1240,0,128,212.63789293763813,0.5120000000000001
4,1336,0,128,237.533277831034,0.4096000000000001
5,348,0,32,99.46635031507033,0.3276800000000001
6,1376,0,128,198.10624372776616,0.2621440000000001
7,1412,0,128,233.81456151049196,0.20971520000000007
8,1276,0,128,218.71092312790333,0.1677721600000001
9,1352,0,128,201.59064576461094,0.13421772800000006
10,448,0,64,115.12228209029274,0.10737418240000006
11,1316,0,128,200.02452859278668,0.1
12,1032,0,128,206.33140808486849,0.1
13,332,0,32,115.12785624026436,0.1
14,372,0,64,96.1764996339265,0.1
15,780,0,64,130.14619230948253,0.1
16,1444,0,128,172.73512138843992,0.1
17,1204,0,128,142.45020002269123,0.1
18,584,0,64,115.10095086959545,0.1
19,1184,0,128,151.12201114098337,0.1
20,652,0,64,125.72287091230116,0.1
21,760,0,64,138.22047008274845,0.1
22,612,0,32,107.52653720083708,0.1
23,616,0,64,143.40694243686875,0.1
24,708,0,64,130.36022072032412,0.1
25,1176,0,128,158.47616867997945,0.1
26,152,0,16,68.09479569934072,0.1
27,236,0,32,83.20525914379064,0.1
28,856,0,64,131.53182592028503,0.1
29,1072,0,128,212.4036678883694,0.1
30,736,0,64,166.12938926348855,0.1
31,1072,0,128,224.24881479481888,0.1
32,1584,0,128,235.45042965539935,0.1
33,440,0,32,121.48587695490674,0.1
34,756,0,64,138.19379845153824,0.1
35,776,0,64,154.05543953120124,0.1
36,804,0,64,125.14683790023005,0.1
37,272,0,32,85.144264928482,0.1
38,1356,0,128,177.08121253170526,0.1
39,632,0,64,107.12787739642883,0.1
40,392,0,32,109.36043270919316,0.1
41,672,0,32,122.55935612072558,0.1
42,1328,0,128,180.25101892768552,0.1
43,960,0,64,121.38987861222891,0.1
44,1156,0,128,179.76369263754086,0.1
45,752,0,64,164.2861605025079,0.1
46,416,0,32,112.74169575971095,0.1
47,896,0,64,177.3989544288961,0.1
48,1312,0,64,209.00352994701365,0.1
49,1468,0,128,212.75371985302098,0.1
50,1428,0,128,216.27105610857987,0.1
51,568,0,64,138.52433266493074,0.1
52,1492,0,128,252.77769155723348,0.1
53,1448,0,128,249.36018658788274,0.1
54,388,0,32,112.29303442497766,0.1
55,1444,0,128,202.12147002447344,0.1
56,2176,0,256,276.1241138883577,0.1
57,564,0,64,140.2650006757005,0.1
58,1796,0,128,255.06107589434532,0.1
59,1368,0,128,222.614891500949,0.1
60,1472,0,128,183.99213593995816,0.1
61,1356,0,128,232.75858500637528,0.1
62,1292,0,128,177.65167705172212,0.1
63,2120,0,128,311.94807283093365,0.1
64,1012,0,128,204.45958426619933,0.1
65,756,0,64,142.10531359469277,0.1
66,1312,0,128,245.97252221561965,0.1
67,2260,0,256,308.6746158276095,0.1
68,1588,0,128,250.63446630830336,0.1
69,1376,0,128,255.3708334334294,0.1
70,1000,0,64,216.61449126240186,0.1
71,776,0,64,137.02034173088785,0.1
72,1108,0,64,223.4405010327464,0.1
73,784,0,64,188.96587110542225,0.1
74,1824,0,128,289.23676132181754,0.1
75,604,0,64,142.56812602595775,0.1
76,940,0,64,166.12718290389262,0.1
77,220,0,32,88.02509684917024,0.1
78,976,0,64,185.96081600238645,0.1
79,1036,0,128,178.48308942524426,0.1
80,676,0,64,131.59451087277327,0.1
81,1176,0,64,144.80273207143983,0.1
82,1484,0,128,252.39888199144482,0.1
83,1292,0,128,224.40960402681023,0.1
84,620,0,64,161.08561012658055,0.1
85,1328,0,128,208.1838399810011,0.1
86,1496,0,128,285.83746471842,0.1
87,1740,0,128,270.4481891365843,0.1
88,644,0,64,164.71764756532414,0.1
89,1420,0,128,213.88566889935728,0.1
90,440,0,64,115.88034130554844,0.1
91,1388,0,128,219.48243931296753,0.1
92,1752,0,128,209.91111711719364,0.1
93,1288,0,128,215.49574098781505,0.1
94,1008,0,64,154.20605753114273,0.1
95,1040,0,128,154.01986824860285,0.1
96,484,0,64,117.55000849070825,0.1
97,1036,0,128,205.39111080843637,0.1
98,1244,0,128,214.30205523374772,0.1
99,1276,0,128,221.3577471923189,0.1
100,3220,0,256,364.4076361466976,0.1
101,1020,0,128,189.82822777824111,0.1
102,480,0,32,106.9567690414376,0.1
103,740,0,64,135.76244757283487,0.1
104,604,0,64,144.60765634554923,0.1
105,1300,0,128,202.7237207603536,0.1
106,1184,0,128,242.8606481516642,0.1
107,1256,0,128,235.5748789219395,0.1
108,568,0,64,157.9380832684535,0.1
109,648,0,64,142.29532387114762,0.1
110,660,0,64,156.7890956231399,0.1
111,780,0,64,167.71829383543965,0.1
112,780,0,64,177.03012329317218,0.1
113,456,0,64,85.50567046594333,0.1
114,276,0,32,101.3454362215763,0.1
115,1436,0,128,192.019484573731,0.1
116,1412,0,128,198.4342905996282,0.1
117,1552,0,128,223.53203908232106,0.1
118,2452,0,256,332.69903718643457,0.1
119,564,0,32,137.55696373335212,0.1
120,632,0,64,137.13591840694815,0.1
121,1108,0,128,179.29979337208644,0.1
122,1296,0,128,220.57481127529795,0.1
123,1736,0,128,240.1112673924847,0.1
124,1448,0,128,200.6660184992637,0.1
125,1008,0,64,158.0233721378004,0.1
126,296,0,32,70.97879580861277,0.1
127,348,0,32,96.80239175735593,0.1
128,992,0,128,166.49096972923908,0.1
129,696,0,64,164.64064378860482,0.1
130,1888,0,128,289.392622919459,0.1
131,1528,0,128,222.6340737993877,0.1
132,1188,0,128,185.04324428553548,0.1
133,1380,0,128,175.45065887435393,0.1
134,2008,0,128,277.21056577194355,0.1
135,1416,0,128,248.2273752839812,0.1
136,1384,0,128,252.3494741432849,0.1
137,1252,0,128,179.03623300157818,0.1
138,1400,0,128,216.04962102397755,0.1
139,640,0,64,136.1936901351395,0.1
140,620,0,32,154.78315517727503,0.1
