Episode,Score,Invalid Moves,Highest Tile,Total Reward,Epsilon
1,532,0,64,532,0.99
2,1476,0,128,1476,0.9801
3,2636,0,256,4186,0.9702989999999999
4,340,0,32,340,0.96059601
5,300,0,32,300,0.9509900498999999
6,704,0,64,704,0.9414801494009999
7,1284,0,128,1284,0.9320653479069899
8,1020,0,128,1020,0.92274469442792
9,484,0,64,484,0.9135172474836407
10,292,0,32,292,0.9043820750088043
11,872,0,64,872,0.8953382542587163
12,2336,0,256,5436,0.8863848717161291
13,1128,0,128,1128,0.8775210229989678
14,1652,0,128,1652,0.8687458127689781
15,364,0,32,364,0.8600583546412883
16,820,0,64,820,0.8514577710948754
17,1052,0,128,1052,0.8429431933839266
18,592,0,64,592,0.8345137614500874
19,1284,0,128,1284,0.8261686238355865
20,352,0,32,352,0.8179069375972307
21,1996,0,256,2896,0.8097278682212583
22,1252,0,128,1252,0.8016305895390458
23,756,0,64,756,0.7936142836436553
24,2292,0,256,3742,0.7856781408072188
25,1032,0,64,1032,0.7778213593991465
26,1872,0,128,1872,0.7700431458051551
27,456,0,32,456,0.7623427143471035
28,644,0,64,644,0.7547192872036325
29,604,0,64,604,0.7471720943315961
30,684,0,64,684,0.7397003733882802
31,1148,0,128,1148,0.7323033696543974
32,1504,0,128,1504,0.7249803359578534
33,1444,0,128,1444,0.7177305325982748
34,332,0,32,332,0.7105532272722921
35,808,0,64,808,0.7034476949995692
36,992,0,128,992,0.6964132180495735
37,780,0,64,780,0.6894490858690777
38,1292,0,128,1292,0.682554595010387
39,1292,0,128,1292,0.6757290490602831
40,1364,0,128,1364,0.6689717585696803
41,1352,0,128,1352,0.6622820409839835
42,492,0,32,492,0.6556592205741436
43,1072,0,128,1072,0.6491026283684022
44,1024,0,128,1024,0.6426116020847181
45,996,0,64,996,0.6361854860638709
46,1556,0,128,1556,0.6298236312032323
47,664,0,64,664,0.6235253948912
48,296,0,32,296,0.617290140942288
49,1256,0,128,1256,0.6111172395328651
50,1108,0,128,1108,0.6050060671375365
51,1440,0,128,1440,0.5989560064661611
52,984,0,64,984,0.5929664464014994
53,2084,0,256,3284,0.5870367819374844
54,712,0,64,712,0.5811664141181095
55,880,0,64,880,0.5753547499769285
56,324,0,32,324,0.5696012024771592
57,2320,0,256,4520,0.5639051904523876
58,1528,0,128,1528,0.5582661385478638
59,580,0,64,580,0.5526834771623851
60,304,0,32,304,0.5471566423907612
61,1392,0,128,1392,0.5416850759668536
62,776,0,64,776,0.536268225207185
63,200,0,16,200,0.5309055429551132
64,648,0,64,648,0.525596487525562
65,2492,0,256,4342,0.5203405226503064
66,768,0,64,768,0.5151371174238033
67,992,0,128,992,0.5099857462495653
68,776,0,64,776,0.5048858887870696
69,1356,0,128,1356,0.4998370298991989
70,688,0,64,688,0.49483865960020695
71,364,0,32,364,0.4898902730042049
72,1304,0,128,1304,0.48499137027416284
73,832,0,64,832,0.4801414565714212
74,1020,0,128,1020,0.475340042005707
75,1208,0,64,1208,0.47058664158564995
76,1572,0,128,1572,0.4658807751697934
77,292,0,32,292,0.4612219674180955
78,380,0,32,380,0.45660974774391455
79,640,0,64,640,0.4520436502664754
80,576,0,64,576,0.44752321376381066
81,1036,0,128,1036,0.44304798162617254
82,1276,0,128,1276,0.4386175018099108
83,1336,0,128,1336,0.4342313267918117
84,1464,0,128,1464,0.4298890135238936
85,1400,0,128,1400,0.42559012338865465
86,592,0,64,592,0.4213342221547681
87,2440,0,256,5140,0.41712087993322045
88,1016,0,128,1016,0.41294967113388825
89,1020,0,64,1020,0.40882017442254937
90,436,0,64,436,0.4047319726783239
91,600,0,64,600,0.40068465295154065
92,1796,0,128,1796,0.39667780642202527
93,1124,0,128,1124,0.392711028357805
94,684,0,64,684,0.38878391807422696
95,568,0,64,568,0.3848960788934847
96,1616,0,128,1616,0.38104711810454983
97,1456,0,128,1456,0.37723664692350434
98,1320,0,128,1320,0.37346428045426927
99,1272,0,128,1272,0.36972963764972655
100,1300,0,128,1300,0.36603234127322926
101,728,0,64,728,0.36237201786049694
102,1392,0,128,1392,0.358748297681892
103,1680,0,128,1680,0.35516081470507305
104,1896,0,128,1896,0.3516092065580223
105,308,0,32,308,0.34809311449244207
106,2776,0,256,6026,0.34461218334751764
107,1056,0,64,1056,0.34116606151404244
108,2208,0,256,4258,0.337754400898902
109,1276,0,128,1276,0.334376856889913
110,780,0,64,780,0.33103308832101386
111,1388,0,128,1388,0.3277227574378037
112,580,0,64,580,0.3244455298634257
113,1448,0,128,1448,0.3212010745647914
114,2424,0,256,5124,0.3179890638191435
115,580,0,64,580,0.31480917318095203
116,384,0,32,384,0.3116610814491425
117,1060,0,128,1060,0.30854447063465107
118,2280,0,256,4330,0.30545902592830454
119,592,0,64,592,0.3024044356690215
120,516,0,64,516,0.29938039131233124
121,1424,0,128,1424,0.2963865873992079
122,1036,0,64,1036,0.29342272152521587
123,1268,0,128,1268,0.2904884943099637
124,620,0,64,620,0.28758360936686406
125,1436,0,128,1436,0.2847077732731954
126,1088,0,128,1088,0.28186069554046345
127,1820,0,128,1820,0.2790420885850588
128,2472,0,256,5322,0.2762516676992082
129,1416,0,128,1416,0.27348915102221616
130,900,0,64,900,0.270754259511994
131,584,0,64,584,0.26804671691687404
132,1040,0,64,1040,0.2653662497477053
133,1392,0,128,1392,0.2627125872502282
134,688,0,64,688,0.2600854613777259
135,676,0,64,676,0.2574846067639487
136,720,0,64,720,0.2549097606963092
137,1728,0,128,1728,0.2523606630893461
138,880,0,64,880,0.24983705645845267
139,1732,0,128,1732,0.24733868589386815
140,708,0,64,708,0.24486529903492946
141,364,0,32,364,0.24241664604458016
142,1344,0,128,1344,0.23999247958413436
143,1432,0,128,1432,0.23759255478829303
144,1288,0,128,1288,0.2352166292404101
145,1084,0,64,1084,0.232864462948006
146,1100,0,128,1100,0.23053581831852593
147,1280,0,128,1280,0.22823046013534068
148,1852,0,128,1852,0.22594815553398728
149,668,0,64,668,0.22368867397864742
150,940,0,64,940,0.22145178723886094
151,444,0,32,444,0.21923726936647234
152,372,0,32,372,0.2170448966728076
153,520,0,32,520,0.21487444770607952
154,1480,0,128,1480,0.21272570322901874
155,580,0,64,580,0.21059844619672854
156,592,0,64,592,0.20849246173476127
157,588,0,64,588,0.20640753711741366
158,1416,0,128,1416,0.20434346174623952
159,284,0,32,284,0.20230002712877712
160,568,0,64,568,0.20027702685748935
161,1484,0,128,1484,0.19827425658891445
162,748,0,64,748,0.1962915140230253
163,892,0,64,892,0.19432859888279505
164,636,0,64,636,0.1923853128939671
165,1424,0,128,1424,0.19046145976502743
166,2060,0,256,3510,0.18855684516737714
167,1336,0,128,1336,0.18667127671570335
168,572,0,64,572,0.18480456394854633
169,756,0,64,756,0.18295651830906087
170,1320,0,128,1320,0.18112695312597027
171,912,0,128,912,0.17931568359471056
172,312,0,32,312,0.17752252675876345
173,996,0,64,996,0.17574730149117582
174,2756,0,256,6056,0.17398982847626407
175,1244,0,128,1244,0.17224993019150142
176,1288,0,128,1288,0.1705274308895864
177,1028,0,128,1028,0.16882215658069055
178,160,0,16,160,0.16713393501488363
179,812,0,64,812,0.16546259566473479
180,928,0,128,928,0.16380796970808745
181,1008,0,128,1008,0.16216989001100657
182,1316,0,128,1316,0.1605481911108965
183,1412,0,128,1412,0.15894270919978754
184,712,0,64,712,0.15735328210778965
185,736,0,64,736,0.15577974928671176
186,696,0,64,696,0.15422195179384465
187,2128,0,256,3078,0.1526797322759062
188,828,0,64,828,0.15115293495314713
189,1020,0,128,1020,0.14964140560361566
190,1436,0,128,1436,0.1481449915475795
191,1196,0,128,1196,0.1466635416321037
192,4288,0,512,9988,0.14519690621578268
193,348,0,32,348,0.14374493715362485
194,1384,0,128,1384,0.1423074877820886
195,1120,0,128,1120,0.1408844129042677
196,544,0,64,544,0.13947556877522502
197,2664,0,128,2664,0.13808081308747278
198,4568,0,512,14668,0.13670000495659804
199,1232,0,64,1232,0.13533300490703207
200,1648,0,128,1648,0.13397967485796175
201,3088,0,256,4138,0.13263987810938213
202,1564,0,128,1564,0.1313134793282883
203,624,0,64,624,0.13000034453500542
204,2116,0,128,2116,0.12870034108965536
205,1260,0,128,1260,0.12741333767875881
206,1612,0,128,1612,0.12613920430197123
207,1348,0,128,1348,0.12487781225895152
208,1352,0,128,1352,0.123629034136362
209,964,0,64,964,0.12239274379499838
210,1512,0,128,1512,0.1211688163570484
211,1432,0,128,1432,0.11995712819347792
212,1408,0,128,1408,0.11875755691154315
213,1244,0,128,1244,0.11756998134242772
214,2836,0,256,7486,0.11639428152900344
215,2464,0,256,3714,0.11523033871371341
216,1604,0,128,1604,0.11407803532657627
217,1412,0,128,1412,0.11293725497331052
218,1144,0,128,1144,0.1118078824235774
219,2256,0,256,3556,0.11068980359934164
220,364,0,32,364,0.10958290556334822
221,1172,0,128,1172,0.10848707650771475
222,912,0,64,912,0.1074022057426376
223,1940,0,128,1940,0.10632818368521123
224,2816,0,256,6416,0.10526490184835911
225,2796,0,256,6446,0.10421225282987552
226,1748,0,128,1748,0.10317013030157676
227,588,0,64,588,0.10213842899856099
228,4616,0,512,14216,0.10111704470857538
229,1844,0,128,1844,0.10010587426148963
230,324,0,32,324,0.1
231,424,0,32,424,0.1
232,1164,0,128,1164,0.1
233,1768,0,128,1768,0.1
234,1572,0,128,1572,0.1
235,2816,0,256,5816,0.1
236,1104,0,64,1104,0.1
237,712,0,64,712,0.1
238,1108,0,128,1108,0.1
239,1224,0,64,1224,0.1
240,3192,0,256,8242,0.1
241,2096,0,256,3146,0.1
242,856,0,64,856,0.1
243,1468,0,128,1468,0.1
244,1436,0,128,1436,0.1
245,720,0,64,720,0.1
246,3024,0,256,6774,0.1
247,996,0,64,996,0.1
