Episode,Score,Invalid Moves,Highest Tile,Total Reward,Epsilon
204,3188,0,256,2770,0.1
205,880,0,64,1050,0.1
206,1732,0,128,1810,0.1
207,652,0,64,770,0.1
208,1792,0,128,1850,0.1
209,436,0,32,610,0.1
210,1784,0,128,1710,0.1
211,1232,0,128,1180,0.1
212,2532,0,256,2330,0.1
213,3100,0,256,2840,0.1
214,1640,0,128,1600,0.1
215,2412,0,256,2140,0.1
216,836,0,64,930,0.1
217,1604,0,128,1780,0.1
218,1792,0,128,1900,0.1
219,1652,0,128,1670,0.1
220,1904,0,128,1980,0.1
221,1020,0,64,1180,0.1
222,948,0,64,1130,0.1
223,920,0,64,1090,0.1
224,3868,0,256,3270,0.1
225,356,0,32,410,0.1
226,1336,0,128,1270,0.1
227,2496,0,256,2280,0.1
228,1116,0,64,1270,0.1
229,1740,0,128,1810,0.1
230,1592,0,128,1690,0.1
231,2952,0,256,2610,0.1
232,728,0,64,830,0.1
233,960,0,64,1160,0.1
234,1148,0,64,1320,0.1
235,2848,0,256,2590,0.1
236,3100,0,256,2720,0.1
237,1684,0,128,1920,0.1
238,2928,0,256,2580,0.1
239,1544,0,128,1600,0.1
240,2004,0,128,1920,0.1
241,1764,0,128,1890,0.1
242,1428,0,128,1490,0.1
243,1060,0,128,1050,0.1
244,2984,0,256,2630,0.1
245,1688,0,128,1720,0.1
246,1312,0,128,1390,0.1
247,1248,0,128,1360,0.1
248,2256,0,128,2200,0.1
249,1700,0,128,1730,0.1
250,1560,0,128,1610,0.1
251,3104,0,256,2720,0.1
252,620,0,32,840,0.1
253,1444,0,128,1490,0.1
254,1116,0,128,1120,0.1
255,2092,0,256,1820,0.1
256,1184,0,128,1200,0.1
257,4732,0,512,3600,0.1
258,1768,0,128,1860,0.1
259,2288,0,256,1920,0.1
260,2780,0,256,2370,0.1
261,776,0,64,920,0.1
262,3144,0,256,2770,0.1
263,3356,0,256,2950,0.1
264,896,0,64,1140,0.1
265,976,0,64,1130,0.1
266,1516,0,128,1450,0.1
267,3136,0,256,2740,0.1
268,3200,0,256,2770,0.1
269,1700,0,128,1620,0.1
270,652,0,64,800,0.1
271,2080,0,128,1970,0.1
272,1052,0,64,1260,0.1
273,952,0,64,1130,0.1
274,7360,0,512,5680,0.1
275,1192,0,128,1260,0.1
276,3520,0,256,3360,0.1
277,1308,0,128,1360,0.1
278,2848,0,256,2440,0.1
279,1064,0,64,1220,0.1
280,3264,0,256,2950,0.1
281,1444,0,128,1460,0.1
282,2372,0,256,2130,0.1
283,1240,0,128,1240,0.1
284,4980,0,512,3760,0.1
285,1116,0,128,1090,0.1
286,2544,0,128,2580,0.1
287,2088,0,128,2010,0.1
288,1780,0,128,1970,0.1
289,2848,0,128,2790,0.1
290,1128,0,64,1300,0.1
291,2104,0,128,2050,0.1
292,1796,0,128,1750,0.1
293,1352,0,128,1400,0.1
294,1252,0,64,1460,0.1
295,1292,0,128,1340,0.1
296,4468,0,512,3340,0.1
297,1720,0,128,1850,0.1
298,2820,0,256,2540,0.1
299,2312,0,128,2390,0.1
300,1344,0,128,1320,0.1
301,672,0,64,820,0.1
302,1084,0,64,1170,0.1
303,628,0,64,790,0.1
304,3268,0,256,2880,0.1
305,1192,0,128,1330,0.1
306,1404,0,128,1360,0.1
307,612,0,64,650,0.1
308,2144,0,128,2070,0.1
309,1620,0,128,1600,0.1
310,2528,0,256,2280,0.1
311,1696,0,128,1720,0.1
312,1440,0,128,1460,0.1
313,1244,0,64,1370,0.1
314,1176,0,64,1410,0.1
315,1468,0,128,1450,0.1
316,1392,0,128,1490,0.1
317,1092,0,128,1100,0.1
318,1820,0,128,1840,0.1
319,1460,0,128,1520,0.1
320,2564,0,128,2320,0.1
321,1236,0,128,1280,0.1
322,1448,0,128,1620,0.1
323,1452,0,128,1520,0.1
324,2900,0,256,2590,0.1
325,2936,0,256,2440,0.1
326,1396,0,128,1400,0.1
327,1372,0,128,1390,0.1
328,2188,0,128,2200,0.1
329,372,0,32,550,0.1
330,2192,0,256,1930,0.1
331,1060,0,128,1090,0.1
332,1004,0,64,1120,0.1
333,1908,0,128,1920,0.1
334,568,0,32,820,0.1
335,2164,0,128,2110,0.1
336,700,0,64,870,0.1
337,1000,0,64,1150,0.1
338,2440,0,256,2250,0.1
339,1860,0,128,1860,0.1
340,1736,0,128,1810,0.1
341,1748,0,128,1930,0.1
342,1260,0,128,1280,0.1
343,1216,0,128,1140,0.1
344,2104,0,256,1730,0.1
345,1300,0,128,1330,0.1
346,1628,0,128,1640,0.1
347,636,0,32,780,0.1
348,1028,0,64,1240,0.1
349,1132,0,128,1270,0.1
350,1192,0,128,1360,0.1
351,2808,0,256,2490,0.1
352,1712,0,128,1850,0.1
353,1148,0,128,1160,0.1
354,3084,0,256,2690,0.1
355,1436,0,128,1490,0.1
356,1356,0,128,1360,0.1
357,920,0,64,1100,0.1
358,2088,0,256,1780,0.1
359,1316,0,128,1310,0.1
360,1720,0,128,1750,0.1
361,2844,0,256,2480,0.1
362,1480,0,128,1610,0.1
363,1564,0,128,1640,0.1
364,1776,0,128,1880,0.1
365,1452,0,128,1570,0.1
366,2420,0,256,2160,0.1
367,1492,0,128,1540,0.1
368,836,0,64,1020,0.1
369,2632,0,256,2330,0.1
370,1240,0,128,1290,0.1
371,3172,0,256,2790,0.1
372,2260,0,256,1870,0.1
373,1540,0,128,1510,0.1
374,1828,0,128,1890,0.1
375,1036,0,128,1000,0.1
376,2112,0,128,1910,0.1
377,3268,0,256,2880,0.1
378,1732,0,128,1760,0.1
379,2292,0,128,2190,0.1
380,2512,0,256,2230,0.1
381,1392,0,128,1410,0.1
382,3232,0,256,2800,0.1
383,300,0,32,370,0.1
384,5968,0,512,4680,0.1
385,2264,0,256,2020,0.1
386,1168,0,128,1210,0.1
387,440,0,64,490,0.1
388,4788,0,512,3610,0.1
389,2680,0,256,2550,0.1
390,752,0,64,970,0.1
391,1528,0,128,1670,0.1
392,1728,0,128,1820,0.1
393,1068,0,64,1140,0.1
394,992,0,64,1180,0.1
395,924,0,64,1100,0.1
396,880,0,64,1020,0.1
397,636,0,64,780,0.1
398,916,0,64,1160,0.1
399,1104,0,64,1330,0.1
400,1700,0,128,1780,0.1
401,3492,0,256,3070,0.1
402,1540,0,128,1660,0.1
403,5004,0,512,3740,0.1
404,1012,0,64,1190,0.1
405,1896,0,128,2040,0.1
406,2800,0,256,2540,0.1
407,2400,0,256,2050,0.1
408,2492,0,256,2210,0.1
409,1712,0,128,1780,0.1
410,1696,0,128,1750,0.1
411,792,0,64,950,0.1
412,2168,0,256,1880,0.1
413,1088,0,64,1310,0.1
414,1600,0,128,1780,0.1
415,988,0,64,1140,0.1
416,4220,0,256,3840,0.1
417,2096,0,128,2120,0.1
418,1264,0,128,1420,0.1
419,3192,0,256,2890,0.1
420,1708,0,128,1700,0.1
421,1364,0,128,1350,0.1
422,1044,0,128,1050,0.1
423,1356,0,128,1450,0.1
424,1268,0,128,1280,0.1
425,1720,0,128,1790,0.1
426,1404,0,128,1500,0.1
427,816,0,64,990,0.1
428,2460,0,256,2090,0.1
429,1404,0,128,1500,0.1
430,1440,0,128,1500,0.1
431,1476,0,128,1600,0.1
432,1552,0,128,1620,0.1
433,1320,0,128,1330,0.1
434,752,0,64,940,0.1
435,1660,0,128,1640,0.1
436,1916,0,128,1980,0.1
437,624,0,64,800,0.1
438,1572,0,128,1620,0.1
439,1128,0,128,1180,0.1
440,1548,0,128,1690,0.1
441,2420,0,256,2190,0.1
442,1504,0,128,1530,0.1
443,780,0,64,900,0.1
444,2124,0,128,2200,0.1
445,2708,0,256,2440,0.1
446,348,0,32,490,0.1
447,684,0,64,770,0.1
448,3060,0,256,2630,0.1
449,1180,0,128,1240,0.1
450,1500,0,128,1500,0.1
451,1012,0,64,1200,0.1
452,648,0,64,780,0.1
453,1224,0,64,1320,0.1
454,3412,0,256,3090,0.1
455,5256,0,512,3890,0.1
456,1144,0,128,1220,0.1
457,2688,0,128,2660,0.1
458,1084,0,64,1230,0.1
459,872,0,64,1020,0.1
460,1276,0,128,1410,0.1
461,1332,0,128,1410,0.1
462,844,0,64,890,0.1
463,1516,0,128,1650,0.1
464,1556,0,128,1730,0.1
465,1116,0,128,1070,0.1
466,872,0,64,1000,0.1
467,3320,0,256,2880,0.1
468,1168,0,64,1360,0.1
469,912,0,64,1020,0.1
470,1500,0,128,1600,0.1
471,1612,0,128,1690,0.1
472,812,0,64,1010,0.1
473,1464,0,128,1630,0.1
474,1396,0,128,1450,0.1
475,772,0,64,910,0.1
476,2404,0,256,2020,0.1
477,3116,0,256,2710,0.1
478,2932,0,256,2610,0.1
479,2960,0,256,2540,0.1
480,884,0,64,1110,0.1
481,1412,0,128,1540,0.1
482,1644,0,128,1780,0.1
483,844,0,64,1020,0.1
484,1716,0,128,1780,0.1
485,1516,0,128,1590,0.1
486,1752,0,128,1880,0.1
487,1380,0,128,1500,0.1
488,904,0,128,830,0.1
489,940,0,64,1070,0.1
490,1272,0,128,1350,0.1
491,1980,0,256,1650,0.1
492,676,0,64,820,0.1
493,2908,0,256,2560,0.1
494,608,0,32,770,0.1
495,2356,0,256,2050,0.1
496,1560,0,128,1620,0.1
497,2300,0,128,2220,0.1
498,888,0,64,1040,0.1
499,752,0,64,850,0.1
500,1604,0,128,1670,0.1
